"id","printer_id","color","head","slot_serial","installed_datetime","replaced_datetime","remounted_datetime","remounted_color","remounted_head"
25057,833,1,"1","256735-03","2019-02-13 16:53:52+01","2021-06-30 15:42:07+02",NULL,NULL,NULL
25055,833,1,"5","247964-03","2019-02-13 16:53:52+01","2021-04-22 12:58:42+02",NULL,NULL,NULL
25030,833,2,"7","259201-07","2019-04-04 11:24:35+02","2021-06-29 17:06:50+02",NULL,NULL,NULL
25037,833,3,"0","246413-07","2019-04-02 09:52:38+02","2019-11-06 16:57:05+01",NULL,NULL,NULL
25023,833,3,"0","263022-02","2019-11-06 16:57:05+01","2020-01-14 18:28:01+01",NULL,NULL,NULL
25021,833,3,"0","269721-07","2020-01-14 18:28:01+01","2020-07-27 15:50:12+02",NULL,NULL,NULL
25005,833,3,"0","272102-06","2020-08-20 11:44:37+02","2021-03-22 17:11:28+01",NULL,NULL,NULL
44837,833,3,"0","278922-06","2021-03-22 17:11:28+01","2021-05-18 14:47:55+02",NULL,NULL,NULL
25036,833,3,"1","250176-08","2019-04-02 09:52:38+02","2020-01-14 18:28:01+01",NULL,NULL,NULL
39604,833,3,"1","276554-07","2021-01-28 13:09:24+01","2021-03-22 17:11:29+01",NULL,NULL,NULL
44836,833,3,"1","282103-03","2021-03-22 17:11:29+01","2021-05-18 14:47:55+02",NULL,NULL,NULL
25039,833,3,"2","249595-09","2019-03-28 07:37:52+01","2020-01-14 18:28:02+01",NULL,NULL,NULL
25019,833,3,"2","270611-08","2020-01-14 18:28:02+01","2021-01-28 13:09:24+01",NULL,NULL,NULL
39603,833,3,"2","277754-04","2021-01-28 13:09:24+01","2021-03-22 17:11:29+01",NULL,NULL,NULL
44835,833,3,"2","281044-01","2021-03-22 17:11:29+01","2021-05-18 14:47:55+02",NULL,NULL,NULL
25035,833,3,"3","250024-05","2019-04-02 09:52:38+02","2020-07-27 15:50:12+02",NULL,NULL,NULL
25014,833,3,"3","274911-04","2020-07-27 15:50:12+02","2021-03-23 09:53:52+01",NULL,NULL,NULL
25044,833,3,"4","253466-09","2019-03-13 16:21:22+01","2020-07-27 15:50:12+02",NULL,NULL,NULL
25013,833,3,"4","273217-05","2020-07-27 15:50:12+02","2021-05-18 14:47:55+02",NULL,NULL,NULL
25034,833,3,"5","258894-08","2019-04-02 09:52:38+02","2019-08-22 12:58:34+02",NULL,NULL,NULL
25024,833,3,"5","261846-07","2019-08-22 12:58:34+02","2020-09-09 15:02:23+02",NULL,NULL,NULL
26446,833,3,"5","277021-06","2020-09-09 15:02:23+02","2021-05-18 14:47:55+02",NULL,NULL,NULL
25032,833,3,"6","258961-04","2019-04-03 22:31:11+02","2020-09-09 15:02:23+02",NULL,NULL,NULL
26445,833,3,"6","277021-07","2020-09-09 15:02:23+02","2021-03-22 17:11:31+01",NULL,NULL,NULL
44834,833,3,"6","281837-04","2021-03-22 17:11:31+01","2021-05-18 14:47:55+02",NULL,NULL,NULL
25033,833,3,"7","249595-01","2019-04-02 09:52:38+02","2020-07-27 15:50:12+02",NULL,NULL,NULL
25012,833,3,"7","273212-09","2020-07-27 15:50:12+02","2021-03-22 17:11:31+01",NULL,NULL,NULL
44833,833,3,"7","281620-08","2021-03-22 17:11:31+01","2021-05-18 14:47:55+02",NULL,NULL,NULL
25018,833,4,"0","272137-04","2020-05-04 15:36:02+02","2020-12-02 09:40:10+01",NULL,NULL,NULL
34695,833,4,"0","277801-08","2020-12-02 09:40:10+01","2021-06-29 15:38:27+02",NULL,NULL,NULL
25028,833,4,"1","263113-01","2019-08-21 11:50:04+02","2020-05-04 15:36:02+02",NULL,NULL,NULL
25017,833,4,"1","272041-02","2020-05-04 15:36:02+02","2021-01-27 15:10:17+01",NULL,NULL,NULL
39600,833,4,"1","275604-05","2021-01-27 15:10:17+01","2021-07-06 12:30:49+02",NULL,NULL,NULL
74075,833,4,"1","280811-05","2021-07-06 12:30:49+02","2021-09-14 13:36:39+02",NULL,NULL,NULL
26449,833,4,"5","276614-07","2020-09-09 15:02:21+02","2021-06-29 15:39:23+02",NULL,NULL,NULL
25027,833,4,"6","263625-07","2019-08-21 11:50:04+02","2021-01-27 15:18:37+01",NULL,NULL,NULL
25025,833,4,"7","263738-09","2019-08-21 15:29:23+02","2021-01-27 15:10:18+01",NULL,NULL,NULL
26448,833,5,"0","274263-05","2020-09-09 15:02:22+02","2020-12-30 15:45:42+01",NULL,NULL,NULL
25011,833,5,"1","272450-09","2020-07-29 13:41:16+02","2020-12-30 15:45:42+01",NULL,NULL,NULL
25022,833,5,"2","229719-10","2020-01-14 18:19:42+01","2020-12-30 15:45:42+01",NULL,NULL,NULL
39601,833,5,"3","275546-05","2021-01-27 17:01:57+01","2021-10-21 17:22:59+02",NULL,NULL,NULL
26447,833,5,"4","274328-10","2020-09-09 15:02:22+02","2020-12-30 15:45:42+01",NULL,NULL,NULL
25010,833,5,"5","272681-08","2020-07-29 13:41:16+02","2020-12-30 15:45:42+01",NULL,NULL,NULL
28961,834,0,"7","274083-04","2020-10-09 17:45:24+02","2021-06-03 19:57:25+02",NULL,NULL,NULL
25171,834,3,"1","264883-07","2020-05-12 18:46:04+02","2021-11-11 23:31:58+01",NULL,NULL,NULL
25168,834,3,"7","274872-02","2020-07-16 18:10:06+02","2021-11-11 16:33:35+01",NULL,NULL,NULL
28960,834,4,"3","275368-07","2020-10-09 17:45:38+02","2020-11-20 18:28:46+01",NULL,NULL,NULL
26489,843,1,"2","276663-09","2020-09-07 11:50:49+02","2020-12-22 15:33:42+01",NULL,NULL,NULL
26521,843,4,"1","276817-07","2020-09-07 11:50:47+02","2022-03-03 13:44:16+01",NULL,NULL,NULL
26519,843,4,"3","276876-03","2020-09-07 11:50:47+02","2021-06-17 13:35:14+02",NULL,NULL,NULL
26518,843,4,"4","276876-06","2020-09-07 11:50:47+02","2021-06-17 13:33:37+02",NULL,NULL,NULL
39211,848,2,"0","280033-05","2021-01-26 11:50:57+01","2021-11-03 16:30:12+01",NULL,NULL,NULL
39210,848,2,"1","278331-04","2021-01-26 11:50:57+01","2021-11-03 16:27:38+01",NULL,NULL,NULL
39209,848,2,"2","277424-03","2021-01-26 11:50:57+01","2021-11-03 16:20:06+01",NULL,NULL,NULL
39208,848,2,"3","278147-09","2021-01-26 11:50:57+01","2021-11-03 16:17:33+01",NULL,NULL,NULL
39207,848,2,"4","276663-02","2021-01-26 11:50:57+01","2021-11-03 16:17:34+01",NULL,NULL,NULL
39206,848,2,"5","278516-07","2021-01-26 11:50:58+01","2021-11-03 17:18:00+01",NULL,NULL,NULL
39205,848,2,"6","278912-04","2021-01-26 11:50:58+01","2021-11-03 16:27:32+01",NULL,NULL,NULL
39204,848,2,"7","279414-02","2021-01-26 11:50:58+01","2021-11-03 17:30:23+01",NULL,NULL,NULL
26921,848,3,"0","270956-02","2020-02-11 17:37:28+01","2020-07-15 13:20:33+02",NULL,NULL,NULL
26913,848,3,"0","272515-06","2020-07-15 13:20:33+02","2021-01-25 18:16:12+01",NULL,NULL,NULL
38654,848,3,"0","279722-04","2021-01-25 18:16:12+01","2021-11-03 17:19:00+01",NULL,NULL,NULL
103021,848,3,"0","286947-03","2021-11-03 17:19:00+01","2022-02-01 11:46:42+01",NULL,NULL,NULL
26920,848,3,"1","271456-03","2020-02-11 17:37:28+01","2020-09-22 13:21:33+02",NULL,NULL,NULL
26895,848,3,"1","272454-07","2020-09-22 13:21:33+02","2021-01-25 18:16:13+01",NULL,NULL,NULL
38648,848,3,"1","278563-07","2021-01-25 18:16:13+01","2021-11-03 16:17:34+01",NULL,NULL,NULL
103033,848,3,"1","285908-18","2021-11-03 16:17:34+01","2022-02-01 11:08:28+01",NULL,NULL,NULL
26919,848,3,"2","270699-02","2020-02-11 17:37:28+01","2020-07-15 13:20:33+02",NULL,NULL,NULL
26912,848,3,"2","273188-10","2020-07-15 13:20:33+02","2021-01-25 18:16:12+01",NULL,NULL,NULL
38653,848,3,"2","277152-08","2021-01-25 18:16:12+01","2021-11-03 16:31:42+01",NULL,NULL,NULL
103025,848,3,"2","286566-13","2021-11-03 16:31:42+01","2022-02-01 10:47:42+01",NULL,NULL,NULL
26918,848,3,"3","270604-03","2020-02-11 17:37:28+01","2020-07-15 13:20:33+02",NULL,NULL,NULL
26911,848,3,"3","273452-10","2020-07-15 13:20:33+02","2021-01-25 18:16:13+01",NULL,NULL,NULL
38652,848,3,"3","274038-04","2021-01-25 18:16:13+01","2021-11-03 16:27:32+01",NULL,NULL,NULL
103029,848,3,"3","285404-17","2021-11-03 16:27:32+01","2022-02-01 12:13:28+01",NULL,NULL,NULL
26917,848,3,"4","271842-02","2020-02-11 17:37:28+01","2020-07-15 13:20:33+02",NULL,NULL,NULL
26910,848,3,"4","273724-08","2020-07-15 13:20:33+02","2021-01-25 18:16:13+01",NULL,NULL,NULL
38651,848,3,"4","278563-05","2021-01-25 18:16:13+01","2021-11-03 16:27:32+01",NULL,NULL,NULL
103028,848,3,"4","286404-19","2021-11-03 16:27:32+01","2022-02-01 11:49:41+01",NULL,NULL,NULL
26916,848,3,"5","271195-02","2020-02-11 17:37:28+01","2020-07-15 13:20:33+02",NULL,NULL,NULL
26909,848,3,"5","274669-06","2020-07-15 13:20:33+02","2021-01-25 18:16:22+01",NULL,NULL,NULL
39203,848,3,"5","274106-03","2021-01-26 18:54:56+01","2021-11-03 17:18:21+01",NULL,NULL,NULL
103022,848,3,"5","284812-04","2021-11-03 17:18:21+01","2022-02-01 11:39:33+01",NULL,NULL,NULL
26915,848,3,"6","261619-07","2020-02-11 17:37:28+01","2020-07-15 13:20:33+02",NULL,NULL,NULL
26908,848,3,"6","274905-07","2020-07-15 13:20:33+02","2021-01-25 18:16:13+01",NULL,NULL,NULL
38650,848,3,"6","274239-03","2021-01-25 18:16:13+01","2021-11-03 16:17:34+01",NULL,NULL,NULL
103032,848,3,"6","286280-04","2021-11-03 16:17:34+01","2022-02-01 11:20:40+01",NULL,NULL,NULL
26914,848,3,"7","261980-01","2020-02-11 17:37:28+01","2020-07-15 13:20:33+02",NULL,NULL,NULL
26907,848,3,"7","275366-10","2020-07-15 13:20:33+02","2021-01-25 18:16:13+01",NULL,NULL,NULL
38649,848,3,"7","278912-05","2021-01-25 18:16:13+01","2021-11-03 17:18:04+01",NULL,NULL,NULL
103023,848,3,"7","286650-19","2021-11-03 17:18:04+01","2022-02-01 10:47:42+01",NULL,NULL,NULL
26906,848,5,"0","272940-10","2020-07-16 10:34:22+02","2021-01-27 10:43:47+01",NULL,NULL,NULL
26905,848,5,"1","274876-03","2020-07-16 10:34:23+02","2021-01-27 10:43:47+01",NULL,NULL,NULL
39290,848,7,"6","274963-02","2021-01-27 10:43:47+01","2022-02-01 14:01:00+01",NULL,NULL,NULL
26924,848,7,"7","261556-06","2019-10-25 08:56:11+02","2021-01-27 10:43:47+01",NULL,NULL,NULL
27822,849,3,"0","275327-09","2020-09-23 14:55:19+02","2022-02-22 10:24:45+01",NULL,NULL,NULL
27833,849,3,"4","275604-01","2020-09-23 14:55:11+02","2022-02-22 10:24:45+01",NULL,NULL,NULL
27816,849,3,"5","275116-01","2020-09-23 14:55:22+02","2022-02-22 10:24:58+01",NULL,NULL,NULL
27840,849,4,"1","275327-07","2020-09-23 14:54:53+02","2021-04-09 05:36:17+02",NULL,NULL,NULL
52470,849,4,"1","282103-06","2021-04-09 05:36:17+02","2022-02-11 04:18:00+01",NULL,NULL,NULL
27798,849,4,"2","275366-08","2020-09-23 14:55:44+02","2022-02-11 04:17:31+01",NULL,NULL,NULL
27839,849,4,"3","274883-03","2020-09-23 14:55:08+02","2021-11-02 09:17:00+01",NULL,NULL,NULL
27820,849,4,"4","274886-03","2020-09-23 14:55:20+02","2021-04-12 09:29:39+02",NULL,NULL,NULL
27809,849,4,"5","275364-04","2020-09-23 14:55:34+02","2021-11-02 09:16:55+01",NULL,NULL,NULL
27797,849,4,"6","275363-03","2020-09-23 14:55:44+02","2021-04-09 05:35:39+02",NULL,NULL,NULL
27838,849,4,"7","275444-07","2020-09-23 14:55:08+02","2021-04-09 05:35:51+02",NULL,NULL,NULL
27888,850,1,"3","276810-02","2020-08-28 08:59:09+02","2022-02-17 01:34:11+01",NULL,NULL,NULL
27887,850,1,"4","276869-10","2020-08-28 08:59:10+02","2022-02-14 06:56:56+01",NULL,NULL,NULL
27886,850,1,"5","277222-07","2020-08-28 08:59:10+02","2022-02-17 01:34:16+01",NULL,NULL,NULL
29934,862,3,"0","277295-05","2020-10-15 16:06:49+02","2021-04-21 13:27:11+02",NULL,NULL,NULL
62268,862,3,"0","271558-03","2021-04-23 20:07:26+02","2021-08-25 11:10:42+02",NULL,NULL,NULL
29933,862,3,"1","274286-10","2020-10-15 16:06:49+02","2021-04-21 13:19:50+02",NULL,NULL,NULL
62267,862,3,"1","281837-08","2021-04-21 13:19:50+02","2021-08-25 11:10:45+02",NULL,NULL,NULL
29932,862,3,"2","276836-07","2020-10-15 16:06:49+02","2021-04-21 13:19:50+02",NULL,NULL,NULL
62266,862,3,"2","282096-06","2021-04-21 13:19:50+02","2021-08-25 11:10:48+02",NULL,NULL,NULL
29931,862,3,"3","277160-07","2020-10-15 16:06:49+02","2021-04-21 13:27:11+02",NULL,NULL,NULL
62262,862,3,"3","281345-03","2021-04-21 13:27:11+02","2021-08-25 11:10:51+02",NULL,NULL,NULL
29930,862,3,"4","277293-09","2020-10-15 16:06:49+02","2021-04-21 13:27:11+02",NULL,NULL,NULL
62261,862,3,"4","281834-02","2021-04-21 13:27:11+02","2021-08-25 11:10:42+02",NULL,NULL,NULL
29929,862,3,"5","274080-10","2020-10-15 16:06:49+02","2021-04-21 13:19:50+02",NULL,NULL,NULL
62265,862,3,"5","278510-07","2021-04-21 13:19:50+02","2021-06-17 02:13:02+02",NULL,NULL,NULL
72309,862,3,"5","271834-02","2021-06-17 02:13:02+02","2021-08-25 11:10:45+02",NULL,NULL,NULL
29928,862,3,"6","277707-06","2020-10-15 16:06:49+02","2021-04-21 13:19:50+02",NULL,NULL,NULL
62264,862,3,"6","281615-07","2021-04-21 13:19:50+02","2021-08-25 11:10:48+02",NULL,NULL,NULL
62260,862,3,"7","282213-06","2021-04-21 13:27:11+02","2021-08-25 11:10:51+02",NULL,NULL,NULL
29961,862,4,"5","274479-08","2020-10-15 16:06:46+02","2021-04-19 06:54:23+02",NULL,NULL,NULL
32029,872,0,"5","277522-01","2020-10-30 08:57:25+01","2021-09-29 22:43:31+02",NULL,NULL,NULL
31995,872,1,"0","278071-04","2020-10-30 09:42:57+01","2021-10-02 06:16:38+02",NULL,NULL,NULL
32010,872,1,"7","278382-02","2020-10-30 09:40:00+01","2021-12-01 01:05:25+01",NULL,NULL,NULL
32017,872,3,"6","275441-04","2020-10-30 09:39:48+01","2021-01-13 22:34:12+01",NULL,NULL,NULL
32031,872,4,"5","278382-06","2020-10-30 08:57:25+01","2021-04-28 09:00:02+02",NULL,NULL,NULL
32192,874,0,"0","278764-01","2020-11-05 07:20:25+01","2021-05-12 16:04:41+02",NULL,NULL,NULL
32185,874,0,"7","277709-01","2020-11-05 07:20:25+01","2021-07-08 15:58:48+02",NULL,NULL,NULL
32168,874,1,"6","277152-01","2020-11-05 07:30:08+01","2021-12-01 11:18:53+01",NULL,NULL,NULL
32174,874,3,"2","278387-07","2020-11-05 07:26:43+01","2021-12-01 11:18:54+01",NULL,NULL,NULL
32171,874,3,"5","278387-06","2020-11-05 07:26:43+01","2021-12-01 11:18:52+01",NULL,NULL,NULL
32199,874,4,"0","277490-01","2020-11-05 07:20:24+01","2021-10-15 09:46:52+02",NULL,NULL,NULL
32195,874,4,"5","278387-08","2020-11-05 07:20:25+01","2021-12-01 11:44:52+01",NULL,NULL,NULL
32193,874,4,"7","278387-09","2020-11-05 07:20:25+01","2021-12-01 11:44:52+01",NULL,NULL,NULL
32900,879,1,"7","278227-02","2020-11-17 07:38:54+01","2021-11-16 20:05:13+01",NULL,NULL,NULL
34013,885,0,"11","277749-10","2020-11-13 11:05:11+01","2021-12-20 15:41:58+01",NULL,NULL,NULL
34023,885,0,"9","277222-09","2020-11-13 09:55:35+01","2022-02-07 16:17:52+01",NULL,NULL,NULL
34079,885,3,"2","276817-06","2020-11-13 09:20:34+01","2021-02-22 10:43:59+01",NULL,NULL,NULL
33994,885,3,"9","274603-01","2020-11-18 14:47:47+01","2021-02-22 11:37:51+01",NULL,NULL,NULL
41445,885,3,"9","278790-10","2021-02-22 11:37:51+01","2021-05-20 13:42:59+02",NULL,NULL,NULL
34048,885,7,"8","274792-02","2020-11-13 09:52:40+01","2021-02-08 17:16:19+01",NULL,NULL,NULL
36654,893,2,"0","276668-07","2020-12-03 15:16:42+01","2021-05-03 17:49:45+02",NULL,NULL,NULL
36630,893,2,"1","277014-08","2020-12-03 15:18:32+01","2021-05-03 17:40:32+02",NULL,NULL,NULL
36667,893,2,"10","272682-06","2020-12-03 15:16:32+01","2021-05-05 16:32:52+02",NULL,NULL,NULL
36668,893,2,"2","273384-02","2020-12-03 15:16:31+01","2021-05-03 17:49:32+02",NULL,NULL,NULL
36643,893,2,"3","276927-07","2020-12-03 15:17:50+01","2021-05-03 17:35:22+02",NULL,NULL,NULL
36610,893,2,"4","273629-10","2020-12-03 15:27:54+01","2021-05-03 17:27:59+02",NULL,NULL,NULL
36608,893,2,"5","275112-07","2020-12-03 15:29:11+01","2021-05-03 17:34:05+02",NULL,NULL,NULL
36622,893,2,"6","277013-03","2020-12-03 15:26:38+01","2021-05-03 17:28:11+02",NULL,NULL,NULL
36612,893,2,"7","276864-05","2020-12-03 15:27:35+01","2021-05-05 16:38:38+02",NULL,NULL,NULL
36653,893,2,"8","277014-04","2020-12-03 15:16:42+01","2021-05-05 16:32:52+02",NULL,NULL,NULL
36629,893,2,"9","277013-01","2020-12-03 15:18:33+01","2021-05-05 17:25:49+02",NULL,NULL,NULL
36666,893,3,"0","277153-10","2020-12-03 15:16:32+01","2022-01-03 13:21:43+01",NULL,NULL,NULL
36661,893,3,"10","277013-07","2020-12-03 15:16:32+01","2021-03-30 15:49:30+02",NULL,NULL,NULL
36665,893,3,"2","277153-09","2020-12-03 15:16:32+01","2021-03-30 15:49:25+02",NULL,NULL,NULL
36624,893,3,"6","275330-07","2020-12-03 15:18:33+01","2021-03-30 15:57:32+02",NULL,NULL,NULL
36663,893,3,"7","275548-08","2020-12-03 15:16:32+01","2021-03-30 15:49:25+02",NULL,NULL,NULL
37238,895,0,"0","277758-06","2020-12-04 11:25:03+01","2021-11-18 06:22:13+01",NULL,NULL,NULL
37241,895,0,"7","278477-06","2020-12-04 11:25:00+01","2021-06-25 07:45:56+02",NULL,NULL,NULL
37243,895,1,"6","278879-07","2020-12-04 11:24:59+01","2021-10-04 07:18:42+02",NULL,NULL,NULL
37239,895,1,"7","276561-04","2020-12-04 11:25:01+01","2022-03-10 18:04:53+01",NULL,NULL,NULL
37212,895,2,"7","276561-06","2020-12-04 11:25:21+01","2021-05-28 11:30:21+02",NULL,NULL,NULL
37222,895,3,"0","277473-10","2020-12-04 11:25:14+01","2021-05-17 13:04:21+02",NULL,NULL,NULL
37221,895,3,"1","274609-10","2020-12-04 11:25:14+01","2021-05-17 13:04:24+02",NULL,NULL,NULL
37215,895,3,"2","274296-01","2020-12-04 11:25:17+01","2021-05-17 13:04:26+02",NULL,NULL,NULL
37211,895,3,"3","274415-01","2020-12-04 11:25:21+01","2021-05-17 13:04:29+02",NULL,NULL,NULL
61859,895,3,"3","282185-08","2021-05-17 13:04:29+02","2021-08-09 06:07:48+02",NULL,NULL,NULL
37220,895,3,"4","278515-01","2020-12-04 11:25:14+01","2021-06-08 12:37:56+02",NULL,NULL,NULL
37218,895,3,"5","274483-10","2020-12-04 11:25:14+01","2021-06-08 12:37:58+02",NULL,NULL,NULL
67736,895,3,"5","281490-05","2021-06-08 12:37:58+02","2021-08-05 08:45:15+02",NULL,NULL,NULL
37214,895,3,"6","274455-01","2020-12-04 11:25:17+01","2021-06-08 12:38:01+02",NULL,NULL,NULL
37229,895,3,"7","278034-06","2020-12-04 11:25:09+01","2021-06-08 12:38:03+02",NULL,NULL,NULL
37219,895,4,"1","278133-08","2020-12-04 11:25:14+01","2021-07-21 17:02:42+02",NULL,NULL,NULL
37228,895,4,"7","277753-07","2020-12-04 11:25:11+01","2022-03-23 08:59:36+01",NULL,NULL,NULL
37729,899,0,"10","261383-10","2019-07-16 12:43:56+02","2019-09-06 17:58:55+02",NULL,NULL,NULL
37706,899,0,"8","261590-01","2019-07-16 12:44:45+02","2021-07-27 18:34:04+02",NULL,NULL,NULL
37699,899,3,"6","261946-03","2019-07-16 12:44:45+02","2019-10-24 16:40:58+02",NULL,NULL,NULL
37736,899,4,"6","261551-10","2019-07-15 14:55:30+02","2020-10-26 13:41:10+01",NULL,NULL,NULL
37733,899,4,"9","261437-01","2019-07-15 14:55:30+02","2020-10-26 13:40:05+01",NULL,NULL,NULL
37683,899,6,"6","276602-10","2020-10-29 13:46:11+01","2020-12-23 07:09:06+01",NULL,NULL,NULL
37682,899,6,"7","275253-08","2020-10-29 13:49:06+01","2021-12-07 08:47:28+01",NULL,NULL,NULL
37757,900,1,"0","263543-08","2019-11-20 16:46:38+01","2020-02-05 16:31:01+01",NULL,NULL,NULL
37761,900,1,"1","262044-03","2019-06-04 16:05:59+02","2021-11-17 13:57:07+01",NULL,NULL,NULL
37772,900,1,"2","256545-03","2019-01-03 17:33:37+01","2019-06-05 10:11:20+02",NULL,NULL,NULL
37760,900,1,"2","260864-08","2019-06-05 10:11:20+02","2020-10-25 16:44:59+01",NULL,NULL,NULL
37762,900,1,"3","261203-09","2019-06-04 16:05:41+02","2020-01-13 15:29:26+01",NULL,NULL,NULL
37764,900,3,"1","241037-08","2019-05-22 06:16:28+02","2020-10-25 16:44:59+01",NULL,NULL,NULL
37751,900,3,"2","272538-03","2020-04-02 12:38:33+02","2021-11-18 17:48:29+01",NULL,NULL,NULL
37750,900,3,"3","278071-10","2020-10-25 16:44:48+01","2021-11-17 12:00:31+01",NULL,NULL,NULL
37744,900,3,"6","274481-10","2020-10-25 16:45:08+01","2021-11-17 12:00:27+01",NULL,NULL,NULL
37910,901,0,"4","278148-09","2020-12-18 11:03:01+01","2021-07-15 07:39:07+02",NULL,NULL,NULL
77357,901,0,"4","282935-08","2021-07-15 07:39:07+02","2022-03-03 11:30:56+01",NULL,NULL,NULL
43644,901,0,"7","280583-04","2021-03-11 07:57:50+01","2021-06-16 23:56:32+02",NULL,NULL,NULL
68657,901,1,"0","278372-03","2021-06-14 15:25:54+02","2021-07-15 13:53:24+02",NULL,NULL,NULL
37902,901,3,"2","279414-03","2020-12-18 11:03:11+01","2021-05-04 09:28:42+02",NULL,NULL,NULL
37899,901,3,"3","275546-10","2020-12-18 11:03:16+01","2021-06-04 06:53:36+02",NULL,NULL,NULL
37923,901,3,"4","274886-05","2020-12-18 11:02:50+01","2021-06-04 06:54:21+02",NULL,NULL,NULL
37901,901,3,"5","275542-01","2020-12-18 11:03:11+01","2021-06-04 06:54:24+02",NULL,NULL,NULL
106113,901,3,"6","275128-04","2021-11-10 15:58:14+01","2022-02-14 08:46:31+01",NULL,NULL,NULL
38072,902,1,"2","261422-07","2019-05-08 08:27:19+02","2020-11-17 11:36:17+01",NULL,NULL,NULL
38073,902,1,"4","261587-08","2019-05-08 08:27:18+02","2019-09-17 23:48:12+02",NULL,NULL,NULL
38046,902,2,"3","261650-06","2020-05-08 11:10:17+02","2021-02-02 19:16:08+01",NULL,NULL,NULL
38079,902,2,"7","261594-06","2019-05-08 08:13:09+02","2021-05-07 21:25:09+02",NULL,NULL,NULL
38081,902,3,"1","261450-04","2019-05-08 08:11:57+02","2021-02-02 07:53:51+01",NULL,NULL,NULL
38060,902,3,"5","261650-01","2019-09-18 11:40:47+02","2019-12-04 13:41:54+01",NULL,NULL,NULL
38053,902,4,"1","261203-04","2020-03-16 12:53:28+01","2020-04-25 06:20:33+02",NULL,NULL,NULL
38058,902,4,"6","260865-07","2019-10-03 09:27:26+02","2020-06-15 07:02:00+02",NULL,NULL,NULL
38223,904,0,"1","276846-07","2021-01-05 15:01:12+01","2021-05-27 03:54:05+02",NULL,NULL,NULL
38230,904,0,"3","277751-07","2021-01-05 15:01:06+01","2021-06-19 02:10:11+02",NULL,NULL,NULL
38231,904,3,"1","277024-08","2021-01-05 15:01:04+01","2021-05-27 05:44:06+02",NULL,NULL,NULL
38226,904,3,"2","278212-08","2021-01-05 15:01:12+01","2021-05-27 05:44:09+02",NULL,NULL,NULL
38224,904,3,"3","277220-09","2021-01-05 15:01:12+01","2021-05-27 05:43:59+02",NULL,NULL,NULL
38211,904,3,"5","277220-01","2021-01-05 15:03:39+01","2021-05-27 05:44:06+02",NULL,NULL,NULL
38615,906,3,"6","274270-07","2021-01-14 08:16:10+01","2021-05-27 17:01:43+02",NULL,NULL,NULL
38611,906,3,"7","279647-04","2021-01-14 08:16:13+01","2021-06-09 10:44:01+02",NULL,NULL,NULL
40533,913,0,"1","259011-04","2019-03-19 08:55:01+01","2020-04-28 14:05:29+02",NULL,NULL,NULL
40532,913,0,"2","245250-04","2019-03-19 08:55:01+01","2020-04-28 14:05:32+02",NULL,NULL,NULL
40531,913,0,"4","258956-08","2019-03-19 08:55:01+01","2019-12-04 06:51:48+01",NULL,NULL,NULL
40530,913,0,"6","259013-02","2019-03-19 08:55:01+01","2020-04-28 12:34:01+02",NULL,NULL,NULL
40529,913,1,"1","258956-01","2019-03-19 08:55:01+01","2020-04-28 12:27:42+02",NULL,NULL,NULL
40528,913,1,"2","259491-10","2019-03-19 08:55:01+01","2020-07-18 08:20:50+02",NULL,NULL,NULL
40535,913,1,"4","259496-09","2019-03-19 08:54:40+01","2019-08-13 10:02:45+02",NULL,NULL,NULL
40526,913,1,"5","258938-02","2019-03-19 08:55:01+01","2021-04-07 11:25:27+02",NULL,NULL,NULL
40525,913,1,"6","259297-09","2019-03-19 08:55:01+01","2020-04-28 12:27:50+02",NULL,NULL,NULL
40496,913,2,"1","259648-04","2020-07-24 06:43:43+02","2021-04-07 11:25:27+02",NULL,NULL,NULL
40522,913,2,"5","243437-07","2019-03-19 08:55:02+01","2021-05-19 20:28:35+02",NULL,NULL,NULL
40521,913,3,"1","259862-02","2019-03-19 08:55:02+01","2020-11-26 12:12:23+01",NULL,NULL,NULL
40497,913,3,"3","259201-05","2020-07-22 04:30:14+02","2020-11-26 12:12:23+01",NULL,NULL,NULL
40473,913,3,"3","278072-08","2020-11-26 12:12:23+01","2022-02-07 12:35:01+01",NULL,NULL,NULL
40475,913,3,"4","259644-05","2020-10-03 15:42:45+02","2020-11-26 12:12:23+01",NULL,NULL,NULL
40509,913,3,"5","258938-05","2020-01-16 05:08:34+01","2020-07-10 21:28:23+02",NULL,NULL,NULL
40499,913,3,"5","258938-04","2020-07-10 21:28:23+02","2020-11-26 12:12:23+01",NULL,NULL,NULL
40471,913,3,"5","278216-07","2020-11-26 12:12:23+01","2022-02-07 12:35:17+01",NULL,NULL,NULL
40477,913,4,"1","25","2020-07-28 14:18:40+02","2021-04-07 11:34:32+02",NULL,NULL,NULL
52031,913,4,"6","270810-10","2021-04-07 11:34:33+02","2022-02-07 12:45:56+01",NULL,NULL,NULL
42219,918,0,"4","280043-10","2021-02-18 15:50:59+01","2021-03-27 18:57:52+01",NULL,NULL,NULL
42191,918,1,"2","279956-03","2021-02-18 16:53:19+01","2021-07-25 04:07:53+02",NULL,NULL,NULL
42215,918,3,"6","280053-06","2021-02-18 15:51:04+01","2021-08-20 11:13:18+02",NULL,NULL,NULL
42228,918,4,"0","280037-01","2021-02-18 15:50:49+01","2021-11-25 05:03:52+01",NULL,NULL,NULL
